age,screen_damage,battery_damage,model_name,price,ram,rom,make_receive_call,touch_screen_working,isOriginalScreen
5,4,5,Xiaomi Mi 11,24500,6.0,32,True,True,True
5,5,1,Xiaomi Mi 11,23000,2.0,32,True,True,True
5,1,1,Xiaomi Mi 11,21500,8.0,256,True,False,False
5,2,2,Xiaomi Mi 11,20000,8.0,32,True,True,True
5,3,2,Xiaomi Mi 11,18500,4.0,64,False,True,True
5,3,5,Xiaomi Mi 11,17000,4.0,512,False,True,True
5,4,5,Xiaomi Mi 11,15500,4.0,128,False,True,False
5,1,2,Xiaomi Mi 11,14000,8.0,256,True,True,True
5,3,4,Xiaomi Mi 11,1499,8.0,128,False,False,False
5,5,5,Xiaomi Mi 11,11000,4.0,64,False,True,True
5,5,2,Xiaomi Mi 11,1499,8.0,128,False,False,False
5,4,3,Xiaomi Mi 11,23000,12.0,64,True,False,True
5,1,4,Xiaomi Mi 11,21500,2.0,256,False,True,True
5,1,4,Xiaomi Mi 11,20000,2.0,64,False,False,True
5,3,4,Xiaomi Mi 11,18500,6.0,512,True,False,False
5,2,1,Xiaomi Mi 11,17000,12.0,128,False,True,True
5,2,1,Xiaomi Mi 11,15500,6.0,512,False,True,False
5,2,5,Xiaomi Mi 11,14000,8.0,256,True,True,False
5,3,3,Xiaomi Mi 11,12500,12.0,64,True,True,False
5,2,3,Xiaomi Mi 11,1499,12.0,32,False,False,False
5,3,5,Xiaomi Mi 11,9500,4.0,128,True,True,True
5,5,1,Xiaomi Mi 11,23000,8.0,128,False,True,False
5,3,4,Xiaomi Mi 11,21500,8.0,128,True,True,False
5,1,2,Xiaomi Mi 11,20000,6.0,64,True,True,False
5,4,3,Xiaomi Mi 11,18500,6.0,128,True,False,False
5,1,5,Xiaomi Mi 11,17000,2.0,64,True,True,True
5,2,1,Xiaomi Mi 11,15500,8.0,128,True,False,False
5,1,4,Xiaomi Mi 11,14000,4.0,128,False,False,True
5,1,3,Xiaomi Mi 11,12500,2.0,512,False,True,True
5,2,5,Xiaomi Mi 11,1499,6.0,256,False,False,False
5,2,3,Xiaomi Mi 11,9500,6.0,256,True,True,False
5,3,4,Xiaomi Mi 11,8000,12.0,512,True,True,False
5,4,2,Xiaomi Mi 11,21500,4.0,32,True,True,True
5,4,5,Xiaomi Mi 11,20000,6.0,256,True,False,False
5,2,5,Xiaomi Mi 11,1499,2.0,128,False,False,False
5,4,1,Xiaomi Mi 11,17000,4.0,64,False,True,False
5,1,2,Xiaomi Mi 11,15500,2.0,32,True,True,True
5,4,1,Xiaomi Mi 11,1499,8.0,32,False,False,False
5,4,2,Xiaomi Mi 11,12500,6.0,64,False,True,True
5,2,1,Xiaomi Mi 11,11000,12.0,64,False,False,True
5,3,5,Xiaomi Mi 11,9500,4.0,256,False,False,True
5,2,3,Xiaomi Mi 11,8000,2.0,32,True,False,True
5,3,2,Xiaomi Mi 11,6500,12.0,512,False,True,False
5,1,5,Xiaomi Mi 11,20000,4.0,512,True,True,True
5,1,1,Xiaomi Mi 11,18500,4.0,512,True,False,False
5,4,5,Xiaomi Mi 11,17000,4.0,32,True,False,True
5,3,2,Xiaomi Mi 11,15500,4.0,32,False,False,True
5,3,1,Xiaomi Mi 11,14000,6.0,64,False,True,False
5,1,1,Xiaomi Mi 11,1499,12.0,128,False,False,False
5,1,5,Xiaomi Mi 11,11000,12.0,512,False,True,False
5,1,3,Xiaomi Mi 11,9500,6.0,64,False,True,True
5,2,2,Xiaomi Mi 11,8000,2.0,64,True,False,False
5,2,1,Xiaomi Mi 11,6500,4.0,256,True,True,False
5,5,4,Xiaomi Mi 11,1499,4.0,512,False,False,False
1,1,5,Oppo Find X3,42000,12.0,64,True,True,True
1,4,1,Oppo Find X3,40500,4.0,512,True,False,False
1,1,2,Oppo Find X3,39000,6.0,512,False,True,True
1,4,4,Oppo Find X3,37500,2.0,256,True,True,False
1,2,1,Oppo Find X3,36000,4.0,128,False,False,True
1,2,2,Oppo Find X3,34500,2.0,256,False,False,True
1,3,4,Oppo Find X3,33000,12.0,256,False,False,True
1,2,3,Oppo Find X3,31500,4.0,256,False,False,True
1,5,1,Oppo Find X3,30000,8.0,128,False,True,False
1,4,1,Oppo Find X3,28500,4.0,32,False,False,True
1,3,3,Oppo Find X3,27000,8.0,512,True,True,False
1,5,2,Oppo Find X3,40500,4.0,512,False,True,True
1,2,2,Oppo Find X3,39000,12.0,32,False,False,True
1,3,1,Oppo Find X3,37500,12.0,32,False,False,True
1,4,2,Oppo Find X3,36000,2.0,256,False,True,True
1,4,4,Oppo Find X3,34500,6.0,256,False,True,False
1,2,3,Oppo Find X3,33000,6.0,256,False,True,False
1,4,1,Oppo Find X3,31500,4.0,64,True,True,False
1,3,5,Oppo Find X3,30000,12.0,32,True,True,True
1,3,5,Oppo Find X3,28500,12.0,256,False,True,False
1,3,1,Oppo Find X3,27000,4.0,128,True,False,False
1,2,1,Oppo Find X3,25500,12.0,128,True,False,True
1,1,3,Oppo Find X3,1499,8.0,128,False,False,False
1,4,5,Oppo Find X3,37500,2.0,512,True,False,False
1,2,1,Oppo Find X3,36000,8.0,32,True,True,False
1,4,4,Oppo Find X3,34500,4.0,256,True,False,False
1,3,2,Oppo Find X3,33000,12.0,512,True,False,False
1,2,5,Oppo Find X3,1499,2.0,512,False,False,False
1,3,5,Oppo Find X3,1499,8.0,128,False,False,False
1,5,3,Oppo Find X3,28500,4.0,512,False,False,True
1,1,1,Oppo Find X3,1499,6.0,32,False,False,False
1,5,1,Oppo Find X3,25500,12.0,256,True,False,False
1,5,2,Oppo Find X3,24000,4.0,256,False,True,False
1,5,4,Oppo Find X3,37500,6.0,512,False,False,True
1,4,3,Oppo Find X3,1499,2.0,32,False,False,False
1,5,2,Oppo Find X3,34500,4.0,512,True,True,True
1,3,1,Oppo Find X3,1499,12.0,128,False,False,False
1,1,5,Oppo Find X3,31500,8.0,256,False,True,True
1,3,1,Oppo Find X3,30000,4.0,64,True,True,False
1,2,1,Oppo Find X3,28500,6.0,32,False,True,False
1,4,3,Oppo Find X3,27000,8.0,128,True,False,False
1,5,3,Oppo Find X3,25500,6.0,512,False,False,True
1,3,2,Oppo Find X3,1499,4.0,128,False,False,False
1,2,2,Oppo Find X3,1499,6.0,128,False,False,False
1,5,4,Oppo Find X3,36000,2.0,512,False,True,False
1,3,4,Oppo Find X3,34500,12.0,128,False,True,True
1,1,3,Oppo Find X3,33000,6.0,128,True,False,True
1,4,1,Oppo Find X3,31500,8.0,64,False,False,True
1,2,5,Oppo Find X3,30000,8.0,512,True,False,True
1,3,3,Oppo Find X3,28500,6.0,32,False,True,False
1,1,3,Oppo Find X3,27000,6.0,64,True,True,True
1,1,3,Oppo Find X3,25500,8.0,256,True,False,True
1,4,2,Oppo Find X3,24000,6.0,64,False,True,False
1,3,1,Oppo Find X3,22500,8.0,64,True,False,False
1,3,2,Oppo Find X3,21000,12.0,32,True,False,False
1,5,2,Oppo Find X3,34500,4.0,32,False,True,True
1,2,1,Oppo Find X3,33000,2.0,256,False,False,True
1,2,2,Oppo Find X3,31500,12.0,512,True,False,True
1,1,3,Oppo Find X3,30000,6.0,512,True,False,False
1,4,1,Oppo Find X3,28500,2.0,128,True,True,True
1,1,2,Oppo Find X3,1499,4.0,128,False,False,False
1,5,2,Oppo Find X3,25500,4.0,512,False,True,True
1,3,5,Oppo Find X3,24000,2.0,32,False,True,True
1,5,3,Oppo Find X3,22500,4.0,32,False,True,True
1,5,2,Oppo Find X3,21000,4.0,128,True,False,True
1,1,5,Oppo Find X3,1499,12.0,256,False,False,False
1,4,4,Oppo Find X3,33000,8.0,32,True,True,True
1,1,1,Oppo Find X3,31500,4.0,32,True,False,False
1,5,5,Oppo Find X3,1499,8.0,64,False,False,False
1,3,4,Oppo Find X3,1499,2.0,64,False,False,False
1,5,3,Oppo Find X3,27000,8.0,512,True,True,False
1,4,1,Oppo Find X3,25500,12.0,256,False,True,True
1,3,2,Oppo Find X3,24000,2.0,32,True,False,True
1,4,3,Oppo Find X3,1499,2.0,512,False,False,False
1,2,2,Oppo Find X3,21000,4.0,256,True,True,True
1,5,1,Oppo Find X3,19500,8.0,32,True,False,True
1,2,4,Oppo Find X3,18000,6.0,128,False,False,True
1,4,1,Oppo Find X3,1499,2.0,512,False,False,False
1,4,4,Oppo Find X3,30000,12.0,32,True,False,False
1,3,4,Oppo Find X3,28500,4.0,512,True,True,True
1,4,5,Oppo Find X3,27000,6.0,32,True,True,False
1,2,5,Oppo Find X3,1499,8.0,32,False,False,False
1,3,3,Oppo Find X3,24000,8.0,256,True,False,True
1,1,1,Oppo Find X3,22500,2.0,512,True,True,False
1,3,4,Oppo Find X3,21000,2.0,128,False,False,True
1,3,1,Oppo Find X3,19500,8.0,32,True,False,False
1,3,2,Oppo Find X3,18000,4.0,512,False,True,False
1,3,5,Oppo Find X3,1499,6.0,256,False,False,False
1,5,5,Oppo Find X3,30000,6.0,512,False,False,True
1,3,3,Oppo Find X3,28500,8.0,512,False,True,False
1,5,1,Oppo Find X3,27000,6.0,256,False,True,True
1,1,5,Oppo Find X3,25500,8.0,64,True,True,False
1,4,1,Oppo Find X3,24000,4.0,32,False,False,True
1,4,5,Oppo Find X3,22500,4.0,128,True,True,False
1,3,1,Oppo Find X3,21000,12.0,512,True,False,False
1,5,4,Oppo Find X3,19500,8.0,256,False,False,True
1,2,4,Oppo Find X3,18000,6.0,128,True,True,False
1,5,4,Oppo Find X3,16500,12.0,512,False,True,True
1,5,2,Oppo Find X3,15000,4.0,32,False,True,True
1,5,5,Oppo Find X3,28500,12.0,256,False,False,True
1,1,3,Oppo Find X3,27000,8.0,64,True,False,False
1,4,4,Oppo Find X3,25500,8.0,32,True,True,True
1,1,2,Oppo Find X3,24000,2.0,32,True,True,True
1,2,2,Oppo Find X3,22500,8.0,256,False,False,True
1,3,4,Oppo Find X3,21000,2.0,128,False,True,True
1,1,3,Oppo Find X3,19500,4.0,256,True,True,True
1,2,5,Oppo Find X3,18000,4.0,512,True,False,True
1,2,5,Oppo Find X3,16500,6.0,128,True,False,False
1,3,2,Oppo Find X3,15000,6.0,256,True,False,True
1,1,1,Oppo Find X3,13500,2.0,32,True,False,True
1,4,5,Oppo Find X3,1499,8.0,32,False,False,False
1,5,3,Oppo Find X3,25500,4.0,64,True,False,False
1,3,5,Oppo Find X3,24000,6.0,128,False,False,True
1,2,1,Oppo Find X3,22500,12.0,256,True,False,True
1,3,5,Oppo Find X3,21000,12.0,64,True,True,True
1,4,1,Oppo Find X3,19500,2.0,64,False,False,True
1,2,1,Oppo Find X3,18000,4.0,512,True,False,True
1,2,3,Oppo Find X3,1499,12.0,128,False,False,False
1,5,5,Oppo Find X3,15000,4.0,128,False,True,True
1,2,2,Oppo Find X3,13500,4.0,64,True,False,False
1,5,3,Oppo Find X3,12000,8.0,256,False,True,True
2,3,1,Oppo Find X3,40000,8.0,128,True,True,False
2,3,1,Oppo Find X3,38500,8.0,128,True,True,False
2,5,3,Oppo Find X3,1499,6.0,512,False,False,False
2,1,2,Oppo Find X3,35500,8.0,128,True,False,True
2,2,1,Oppo Find X3,34000,12.0,256,True,True,False
2,1,4,Oppo Find X3,32500,4.0,32,True,True,True
2,1,3,Oppo Find X3,31000,8.0,128,False,False,True
2,3,5,Oppo Find X3,29500,8.0,256,True,True,True
2,2,3,Oppo Find X3,28000,8.0,32,True,True,False
2,3,1,Oppo Find X3,1499,8.0,32,False,False,False
2,3,5,Oppo Find X3,25000,4.0,512,True,True,True
2,3,1,Oppo Find X3,38500,8.0,128,True,False,False
2,2,2,Oppo Find X3,37000,4.0,256,False,False,True
2,1,3,Oppo Find X3,1499,4.0,128,False,False,False
2,3,5,Oppo Find X3,1499,8.0,128,False,False,False
2,1,3,Oppo Find X3,32500,8.0,128,False,False,True
2,3,1,Oppo Find X3,31000,6.0,64,True,False,False
2,3,2,Oppo Find X3,29500,6.0,64,False,False,True
2,4,1,Oppo Find X3,28000,12.0,512,True,False,False
2,3,3,Oppo Find X3,26500,12.0,64,True,True,True
2,3,5,Oppo Find X3,25000,2.0,512,True,True,False
2,1,5,Oppo Find X3,23500,4.0,128,True,True,True
2,2,5,Oppo Find X3,37000,12.0,128,False,True,False
2,2,3,Oppo Find X3,35500,4.0,256,False,True,False
2,4,3,Oppo Find X3,34000,8.0,128,True,False,False
2,1,5,Oppo Find X3,32500,8.0,32,True,True,False
2,4,4,Oppo Find X3,31000,6.0,256,False,False,True
2,2,3,Oppo Find X3,29500,4.0,128,True,True,True
2,1,3,Oppo Find X3,28000,12.0,512,False,True,False
2,1,2,Oppo Find X3,26500,6.0,64,True,False,False
2,3,3,Oppo Find X3,1499,12.0,512,False,False,False
2,3,4,Oppo Find X3,23500,4.0,512,True,False,False
2,5,1,Oppo Find X3,22000,4.0,64,True,False,True
2,5,2,Oppo Find X3,1499,6.0,256,False,False,False
2,3,3,Oppo Find X3,34000,6.0,256,False,False,True
2,5,2,Oppo Find X3,32500,12.0,64,True,False,True
2,3,3,Oppo Find X3,31000,2.0,128,True,True,False
2,3,4,Oppo Find X3,29500,4.0,512,False,True,True
2,5,1,Oppo Find X3,28000,2.0,32,True,False,True
2,5,1,Oppo Find X3,26500,8.0,512,False,True,True
2,2,3,Oppo Find X3,25000,6.0,128,False,False,True
2,3,5,Oppo Find X3,23500,8.0,64,False,False,True
2,3,3,Oppo Find X3,22000,4.0,32,False,True,False
2,1,1,Oppo Find X3,20500,12.0,64,True,True,True
2,2,5,Oppo Find X3,34000,8.0,128,False,False,True
2,3,3,Oppo Find X3,32500,2.0,128,False,True,False
2,3,1,Oppo Find X3,31000,12.0,128,True,False,False
2,5,3,Oppo Find X3,29500,2.0,256,True,True,False
2,3,2,Oppo Find X3,28000,6.0,128,True,False,True
2,3,2,Oppo Find X3,26500,6.0,256,True,False,False
2,2,5,Oppo Find X3,25000,8.0,64,True,True,True
2,4,4,Oppo Find X3,23500,6.0,64,True,False,False
2,2,1,Oppo Find X3,22000,12.0,64,False,True,False
2,1,4,Oppo Find X3,20500,8.0,128,False,False,True
2,4,3,Oppo Find X3,19000,12.0,256,True,False,False
2,2,2,Oppo Find X3,32500,2.0,128,True,False,True
2,4,4,Oppo Find X3,31000,2.0,512,False,True,False
2,1,3,Oppo Find X3,29500,4.0,32,True,False,True
2,4,2,Oppo Find X3,28000,8.0,256,True,True,True
2,5,4,Oppo Find X3,26500,4.0,128,True,False,True
2,3,2,Oppo Find X3,25000,2.0,512,True,False,False
2,5,5,Oppo Find X3,23500,4.0,32,True,True,False
2,4,4,Oppo Find X3,22000,6.0,512,False,False,True
2,3,5,Oppo Find X3,20500,12.0,64,False,True,False
2,3,5,Oppo Find X3,19000,4.0,32,True,True,False
2,4,5,Oppo Find X3,17500,4.0,256,False,False,True
2,5,1,Oppo Find X3,31000,12.0,256,True,False,False
2,5,5,Oppo Find X3,29500,4.0,512,True,False,False
2,3,2,Oppo Find X3,28000,4.0,128,False,True,False
2,1,2,Oppo Find X3,26500,12.0,512,False,True,False
2,3,1,Oppo Find X3,25000,6.0,256,False,False,True
2,1,2,Oppo Find X3,23500,2.0,32,True,True,True
2,2,4,Oppo Find X3,22000,12.0,512,False,True,True
2,2,4,Oppo Find X3,20500,2.0,256,True,True,True
2,4,4,Oppo Find X3,19000,6.0,256,False,True,True
2,4,3,Oppo Find X3,1499,12.0,512,False,False,False
2,4,1,Oppo Find X3,16000,6.0,64,True,True,True
2,3,2,Oppo Find X3,29500,6.0,512,True,False,False
2,4,3,Oppo Find X3,28000,2.0,64,True,False,True
2,3,3,Oppo Find X3,26500,8.0,64,False,True,False
2,4,4,Oppo Find X3,25000,6.0,512,False,False,True
2,4,3,Oppo Find X3,23500,2.0,256,False,True,True
2,3,1,Oppo Find X3,22000,2.0,32,True,True,False
2,3,1,Oppo Find X3,1499,8.0,128,False,False,False
2,3,3,Oppo Find X3,19000,2.0,512,True,False,False
2,5,2,Oppo Find X3,17500,8.0,64,True,False,True
2,1,5,Oppo Find X3,16000,12.0,256,True,False,True
2,5,3,Oppo Find X3,14500,6.0,256,True,False,False
2,1,2,Oppo Find X3,1499,2.0,64,False,False,False
2,4,2,Oppo Find X3,26500,2.0,512,False,True,False
2,1,4,Oppo Find X3,25000,8.0,32,False,False,True
2,3,3,Oppo Find X3,23500,2.0,512,False,True,True
2,5,1,Oppo Find X3,22000,2.0,512,True,True,True
2,2,4,Oppo Find X3,1499,8.0,512,False,False,False
2,2,1,Oppo Find X3,19000,12.0,256,True,True,False
2,2,3,Oppo Find X3,17500,12.0,128,True,False,True
2,3,2,Oppo Find X3,16000,6.0,64,False,True,False
2,1,2,Oppo Find X3,14500,6.0,128,True,False,True
2,1,1,Oppo Find X3,13000,4.0,512,True,True,True
2,3,1,Oppo Find X3,26500,6.0,32,False,True,True
2,5,5,Oppo Find X3,25000,2.0,64,False,True,True
2,4,4,Oppo Find X3,23500,12.0,256,True,True,True
2,2,1,Oppo Find X3,1499,8.0,512,False,False,False
2,4,5,Oppo Find X3,20500,8.0,32,True,False,True
2,4,1,Oppo Find X3,19000,8.0,512,True,True,True
2,5,3,Oppo Find X3,17500,6.0,256,False,True,True
2,2,2,Oppo Find X3,16000,12.0,512,True,True,False
2,2,1,Oppo Find X3,14500,6.0,64,False,True,False
2,3,5,Oppo Find X3,13000,4.0,128,True,False,False
2,2,2,Oppo Find X3,11500,6.0,64,True,True,False
2,2,3,Oppo Find X3,25000,4.0,256,True,True,True
2,5,5,Oppo Find X3,23500,2.0,256,True,False,False
2,5,1,Oppo Find X3,22000,12.0,128,True,True,False
2,4,3,Oppo Find X3,20500,2.0,64,True,True,True
2,4,3,Oppo Find X3,19000,2.0,64,False,True,True
2,3,1,Oppo Find X3,17500,12.0,128,True,False,False
2,4,4,Oppo Find X3,16000,12.0,128,False,True,True
2,1,5,Oppo Find X3,14500,12.0,32,True,True,True
2,4,2,Oppo Find X3,13000,8.0,32,True,False,True
2,3,2,Oppo Find X3,11500,4.0,512,True,False,True
2,2,4,Oppo Find X3,10000,4.0,32,True,True,True
3,2,4,Oppo Find X3,38000,8.0,64,True,True,False
3,1,2,Oppo Find X3,36500,12.0,256,True,True,True
3,3,3,Oppo Find X3,35000,2.0,64,True,True,False
3,1,5,Oppo Find X3,33500,8.0,512,False,True,True
3,2,1,Oppo Find X3,32000,12.0,256,True,True,True
3,4,2,Oppo Find X3,1499,6.0,128,False,False,False
3,3,3,Oppo Find X3,1499,12.0,512,False,False,False
3,3,2,Oppo Find X3,27500,8.0,128,True,False,False
3,1,3,Oppo Find X3,1499,4.0,32,False,False,False
3,2,3,Oppo Find X3,24500,12.0,512,True,False,True
3,2,4,Oppo Find X3,23000,6.0,32,False,False,True
3,3,5,Oppo Find X3,36500,6.0,256,True,True,True
3,5,5,Oppo Find X3,35000,6.0,64,True,False,True
3,3,5,Oppo Find X3,33500,4.0,256,False,True,True
3,2,4,Oppo Find X3,1499,2.0,32,False,False,False
3,4,1,Oppo Find X3,30500,8.0,256,False,True,False
3,4,5,Oppo Find X3,1499,12.0,512,False,False,False
3,2,4,Oppo Find X3,27500,6.0,64,True,True,True
3,5,3,Oppo Find X3,1499,8.0,128,False,False,False
3,3,5,Oppo Find X3,24500,8.0,32,False,True,True
3,5,3,Oppo Find X3,23000,8.0,256,False,True,False
3,3,1,Oppo Find X3,21500,2.0,32,False,False,True
3,4,3,Oppo Find X3,35000,6.0,64,False,True,False
3,2,5,Oppo Find X3,1499,2.0,128,False,False,False
3,1,3,Oppo Find X3,1499,8.0,256,False,False,False
3,2,4,Oppo Find X3,30500,2.0,128,False,True,False
3,4,2,Oppo Find X3,1499,8.0,64,False,False,False
3,3,2,Oppo Find X3,27500,6.0,32,True,True,True
3,4,2,Oppo Find X3,26000,6.0,256,False,True,True
3,1,4,Oppo Find X3,24500,6.0,64,False,False,True
3,2,4,Oppo Find X3,23000,12.0,512,False,True,True
3,4,5,Oppo Find X3,21500,4.0,64,False,True,True
3,5,5,Oppo Find X3,20000,12.0,512,True,True,True
3,3,2,Oppo Find X3,33500,4.0,512,False,False,True
3,1,3,Oppo Find X3,32000,2.0,32,True,True,True
3,5,1,Oppo Find X3,30500,8.0,256,False,True,False
3,1,3,Oppo Find X3,29000,8.0,256,False,True,True
3,1,3,Oppo Find X3,27500,8.0,64,True,True,False
3,1,3,Oppo Find X3,26000,6.0,64,True,False,False
3,2,2,Oppo Find X3,24500,2.0,64,True,False,False
3,4,3,Oppo Find X3,23000,12.0,256,False,False,True
3,5,3,Oppo Find X3,21500,8.0,128,False,True,False
3,1,5,Oppo Find X3,20000,4.0,128,False,True,True
3,4,2,Oppo Find X3,18500,4.0,64,True,True,True
3,1,4,Oppo Find X3,32000,4.0,128,False,False,True
3,2,1,Oppo Find X3,1499,8.0,64,False,False,False
3,4,3,Oppo Find X3,29000,12.0,64,True,True,False
3,3,2,Oppo Find X3,27500,12.0,128,True,True,False
3,1,2,Oppo Find X3,26000,12.0,128,True,False,False
3,3,2,Oppo Find X3,1499,8.0,256,False,False,False
3,4,2,Oppo Find X3,23000,12.0,128,True,False,True
3,3,1,Oppo Find X3,21500,8.0,64,True,False,True
3,3,2,Oppo Find X3,1499,4.0,256,False,False,False
3,5,5,Oppo Find X3,18500,4.0,512,True,True,False
3,3,3,Oppo Find X3,17000,6.0,256,True,False,False
3,4,3,Oppo Find X3,30500,2.0,512,True,True,False
3,5,1,Oppo Find X3,29000,12.0,32,False,True,True
3,3,1,Oppo Find X3,27500,6.0,128,False,True,True
3,2,2,Oppo Find X3,26000,2.0,32,True,False,True
3,1,5,Oppo Find X3,24500,12.0,256,False,False,True
3,5,3,Oppo Find X3,23000,12.0,256,True,False,True
3,4,3,Oppo Find X3,21500,2.0,256,False,True,True
3,4,1,Oppo Find X3,20000,8.0,512,True,False,True
3,1,2,Oppo Find X3,18500,12.0,128,False,True,False
3,1,2,Oppo Find X3,17000,4.0,64,False,False,True
3,5,5,Oppo Find X3,15500,8.0,32,True,True,True
3,1,4,Oppo Find X3,29000,6.0,512,True,True,False
3,2,2,Oppo Find X3,27500,12.0,64,True,True,False
3,1,2,Oppo Find X3,26000,2.0,128,False,True,False
3,1,4,Oppo Find X3,24500,6.0,512,True,False,True
3,1,3,Oppo Find X3,23000,4.0,32,False,True,False
3,2,5,Oppo Find X3,21500,4.0,512,True,True,True
3,4,1,Oppo Find X3,20000,6.0,128,True,False,True
3,2,1,Oppo Find X3,18500,6.0,32,True,True,True
3,3,5,Oppo Find X3,17000,6.0,256,True,True,False
3,2,2,Oppo Find X3,15500,12.0,32,False,True,False
3,1,4,Oppo Find X3,14000,6.0,32,True,True,False
3,5,2,Oppo Find X3,27500,12.0,256,True,False,True
3,5,3,Oppo Find X3,1499,12.0,128,False,False,False
3,3,3,Oppo Find X3,24500,12.0,512,True,True,True
3,2,4,Oppo Find X3,1499,8.0,64,False,False,False
3,1,4,Oppo Find X3,21500,6.0,64,False,True,False
3,1,5,Oppo Find X3,20000,4.0,128,False,True,False
3,1,2,Oppo Find X3,18500,6.0,512,True,False,False
3,3,2,Oppo Find X3,17000,2.0,256,False,True,False
3,4,4,Oppo Find X3,1499,12.0,32,False,False,False
3,3,4,Oppo Find X3,14000,8.0,256,True,True,True
3,1,5,Oppo Find X3,12500,2.0,64,True,False,False
3,4,3,Oppo Find X3,26000,12.0,64,False,True,False
3,5,1,Oppo Find X3,24500,2.0,512,True,False,False
3,2,3,Oppo Find X3,23000,6.0,128,True,False,True
3,2,4,Oppo Find X3,21500,6.0,512,False,True,False
3,4,1,Oppo Find X3,20000,4.0,32,False,False,True
3,3,5,Oppo Find X3,18500,8.0,128,False,False,True
3,1,2,Oppo Find X3,17000,4.0,32,True,True,True
3,5,4,Oppo Find X3,15500,4.0,512,True,False,False
3,2,2,Oppo Find X3,14000,6.0,64,False,True,False
3,4,3,Oppo Find X3,12500,12.0,64,True,False,False
3,2,5,Oppo Find X3,11000,6.0,64,True,True,False
3,3,5,Oppo Find X3,24500,8.0,128,False,True,False
3,1,2,Oppo Find X3,23000,12.0,256,False,True,True
3,5,4,Oppo Find X3,21500,4.0,64,False,True,False
3,1,4,Oppo Find X3,20000,6.0,32,False,False,True
3,4,2,Oppo Find X3,18500,2.0,128,True,False,True
3,5,5,Oppo Find X3,17000,12.0,256,False,False,True
3,3,4,Oppo Find X3,15500,6.0,512,True,True,False
3,5,1,Oppo Find X3,1499,4.0,64,False,False,False
3,4,2,Oppo Find X3,12500,2.0,256,True,True,True
3,2,1,Oppo Find X3,11000,8.0,256,True,False,False
3,3,3,Oppo Find X3,9500,8.0,32,False,False,True
3,2,3,Oppo Find X3,23000,6.0,256,False,True,False
3,5,2,Oppo Find X3,21500,12.0,512,False,True,True
3,5,5,Oppo Find X3,20000,2.0,128,True,True,False
3,3,4,Oppo Find X3,18500,8.0,32,True,False,False
3,1,5,Oppo Find X3,17000,6.0,512,False,True,False
3,1,3,Oppo Find X3,15500,4.0,64,False,True,True
3,4,5,Oppo Find X3,14000,12.0,256,False,True,True
3,3,5,Oppo Find X3,12500,8.0,512,True,True,False
3,1,3,Oppo Find X3,11000,6.0,128,False,False,True
3,5,5,Oppo Find X3,9500,2.0,32,False,False,True
3,3,3,Oppo Find X3,1499,4.0,128,False,False,False
4,4,3,Oppo Find X3,36000,2.0,32,True,True,True
4,3,3,Oppo Find X3,34500,4.0,256,True,False,False
4,1,1,Oppo Find X3,33000,2.0,32,True,False,True
4,5,3,Oppo Find X3,31500,12.0,32,False,True,False
4,3,3,Oppo Find X3,30000,2.0,128,True,False,False
4,5,2,Oppo Find X3,28500,6.0,32,True,True,False
4,4,3,Oppo Find X3,27000,2.0,32,True,False,False
4,1,2,Oppo Find X3,25500,8.0,64,True,True,True
4,1,3,Oppo Find X3,24000,8.0,256,True,False,True
4,1,4,Oppo Find X3,22500,4.0,64,False,True,True
4,1,5,Oppo Find X3,21000,4.0,32,True,True,False
4,2,4,Oppo Find X3,34500,4.0,64,False,True,False
4,3,4,Oppo Find X3,33000,12.0,64,True,True,True
4,3,1,Oppo Find X3,1499,12.0,128,False,False,False
4,2,4,Oppo Find X3,30000,2.0,256,True,True,True
4,1,1,Oppo Find X3,28500,12.0,256,True,False,False
4,1,2,Oppo Find X3,27000,12.0,64,True,False,False
4,1,3,Oppo Find X3,25500,2.0,512,True,False,True
4,5,4,Oppo Find X3,24000,12.0,512,False,True,False
4,5,1,Oppo Find X3,22500,6.0,512,True,True,False
4,5,4,Oppo Find X3,21000,12.0,128,False,True,True
4,3,3,Oppo Find X3,19500,2.0,256,True,False,True
4,3,2,Oppo Find X3,33000,4.0,64,True,False,True
4,4,2,Oppo Find X3,31500,6.0,128,False,False,True
4,2,4,Oppo Find X3,30000,12.0,64,True,False,False
4,3,3,Oppo Find X3,28500,8.0,32,False,False,True
4,3,5,Oppo Find X3,27000,4.0,64,False,False,True
4,5,1,Oppo Find X3,25500,4.0,128,True,False,True
4,4,3,Oppo Find X3,24000,4.0,64,True,False,True
4,5,3,Oppo Find X3,22500,4.0,32,True,False,False
4,1,1,Oppo Find X3,21000,12.0,256,True,True,True
4,2,5,Oppo Find X3,19500,6.0,64,True,True,False
4,5,4,Oppo Find X3,18000,12.0,512,True,True,True
4,5,5,Oppo Find X3,31500,12.0,128,True,True,False
4,1,4,Oppo Find X3,1499,6.0,64,False,False,False
4,5,4,Oppo Find X3,28500,12.0,128,True,False,False
4,2,4,Oppo Find X3,27000,6.0,128,True,True,True
4,4,4,Oppo Find X3,25500,8.0,32,True,False,False
4,5,4,Oppo Find X3,24000,2.0,128,False,False,True
4,1,3,Oppo Find X3,22500,4.0,512,True,False,True
4,4,2,Oppo Find X3,21000,8.0,32,False,True,True
4,4,5,Oppo Find X3,19500,12.0,512,True,False,True
